Item_Store_Key,Store,Store_Owner,Urban_Rural,Latitude,Longitude,Location_Cluster,Item_Type,Item
6816,379,196,Rural,50.3572914,13.7969195,0,Home Goods,Tape
6817,379,196,Rural,50.3572914,13.7969195,0,Home Goods,Glue
6818,379,196,Rural,50.3572914,13.7969195,0,Home Goods,Nails
6819,379,196,Rural,50.3572914,13.7969195,0,Home Goods,Bracket
6820,379,196,Rural,50.3572914,13.7969195,0,Home Goods,Brush
6821,379,196,Rural,50.3572914,13.7969195,0,Home Goods,Paint
6822,380,197,Rural,47.9071065,14.5283802056626,0,Electronics,Power Cord
6823,380,197,Rural,47.9071065,14.5283802056626,0,Electronics,Phone Charger
6824,380,197,Rural,47.9071065,14.5283802056626,0,Electronics,Ear Buds
6825,380,197,Rural,47.9071065,14.5283802056626,0,Electronics,Mouse
6826,380,197,Rural,47.9071065,14.5283802056626,0,Electronics,Keyboard
6827,380,197,Rural,47.9071065,14.5283802056626,0,Grocery,Milk
6828,380,197,Rural,47.9071065,14.5283802056626,0,Grocery,Eggs
6829,380,197,Rural,47.9071065,14.5283802056626,0,Grocery,Cereal
6830,380,197,Rural,47.9071065,14.5283802056626,0,Grocery,Shrimp
6831,380,197,Rural,47.9071065,14.5283802056626,0,Grocery,Noodles
6832,380,197,Rural,47.9071065,14.5283802056626,0,Grocery,Steak
6833,380,197,Rural,47.9071065,14.5283802056626,0,Grocery,King Crab
6834,380,197,Rural,47.9071065,14.5283802056626,0,Home Goods,Tape
6835,380,197,Rural,47.9071065,14.5283802056626,0,Home Goods,Glue
6836,380,197,Rural,47.9071065,14.5283802056626,0,Home Goods,Nails
6837,380,197,Rural,47.9071065,14.5283802056626,0,Home Goods,Bracket
6838,380,197,Rural,47.9071065,14.5283802056626,0,Home Goods,Brush
6839,380,197,Rural,47.9071065,14.5283802056626,0,Home Goods,Paint
6840,381,198,Urban,54.94323035,10.77750839095556,2,Electronics,Power Cord
6841,381,198,Urban,54.94323035,10.77750839095556,2,Electronics,Phone Charger
6842,381,198,Urban,54.94323035,10.77750839095556,2,Electronics,Ear Buds
6843,381,198,Urban,54.94323035,10.77750839095556,2,Electronics,Mouse
6844,381,198,Urban,54.94323035,10.77750839095556,2,Electronics,Keyboard
6845,381,198,Urban,54.94323035,10.77750839095556,2,Grocery,Milk
6846,381,198,Urban,54.94323035,10.77750839095556,2,Grocery,Eggs
6847,381,198,Urban,54.94323035,10.77750839095556,2,Grocery,Cereal
6848,381,198,Urban,54.94323035,10.77750839095556,2,Grocery,Shrimp
6849,381,198,Urban,54.94323035,10.77750839095556,2,Grocery,Noodles
6850,381,198,Urban,54.94323035,10.77750839095556,2,Grocery,Steak
6851,381,198,Urban,54.94323035,10.77750839095556,2,Grocery,King Crab
6852,381,198,Urban,54.94323035,10.77750839095556,2,Home Goods,Tape
6853,381,198,Urban,54.94323035,10.77750839095556,2,Home Goods,Glue
6854,381,198,Urban,54.94323035,10.77750839095556,2,Home Goods,Nails
6855,381,198,Urban,54.94323035,10.77750839095556,2,Home Goods,Bracket
6856,381,198,Urban,54.94323035,10.77750839095556,2,Home Goods,Brush
6857,381,198,Urban,54.94323035,10.77750839095556,2,Home Goods,Paint
6858,382,199,Urban,49.9511458,15.7947559,0,Electronics,Power Cord
6859,382,199,Urban,49.9511458,15.7947559,0,Electronics,Phone Charger
6860,382,199,Urban,49.9511458,15.7947559,0,Electronics,Ear Buds
6861,382,199,Urban,49.9511458,15.7947559,0,Electronics,Mouse
6862,382,199,Urban,49.9511458,15.7947559,0,Electronics,Keyboard
6863,382,199,Urban,49.9511458,15.7947559,0,Grocery,Milk
6864,382,199,Urban,49.9511458,15.7947559,0,Grocery,Eggs
6865,382,199,Urban,49.9511458,15.7947559,0,Grocery,Cereal
6866,382,199,Urban,49.9511458,15.7947559,0,Grocery,Shrimp
6867,382,199,Urban,49.9511458,15.7947559,0,Grocery,Noodles
6868,382,199,Urban,49.9511458,15.7947559,0,Grocery,Steak
6869,382,199,Urban,49.9511458,15.7947559,0,Grocery,King Crab
6870,382,199,Urban,49.9511458,15.7947559,0,Home Goods,Tape
6871,382,199,Urban,49.9511458,15.7947559,0,Home Goods,Glue
6872,382,199,Urban,49.9511458,15.7947559,0,Home Goods,Nails
6873,382,199,Urban,49.9511458,15.7947559,0,Home Goods,Bracket
6874,382,199,Urban,49.9511458,15.7947559,0,Home Goods,Brush
6875,382,199,Urban,49.9511458,15.7947559,0,Home Goods,Paint
6876,383,200,Rural,47.3475782,13.2026049,0,Electronics,Power Cord
6877,383,200,Rural,47.3475782,13.2026049,0,Electronics,Phone Charger
6878,383,200,Rural,47.3475782,13.2026049,0,Electronics,Ear Buds
6879,383,200,Rural,47.3475782,13.2026049,0,Electronics,Mouse
6880,383,200,Rural,47.3475782,13.2026049,0,Electronics,Keyboard
6881,383,200,Rural,47.3475782,13.2026049,0,Grocery,Milk
6882,383,200,Rural,47.3475782,13.2026049,0,Grocery,Eggs
6883,383,200,Rural,47.3475782,13.2026049,0,Grocery,Cereal
6884,383,200,Rural,47.3475782,13.2026049,0,Grocery,Shrimp
6885,383,200,Rural,47.3475782,13.2026049,0,Grocery,Noodles
6886,383,200,Rural,47.3475782,13.2026049,0,Grocery,Steak
6887,383,200,Rural,47.3475782,13.2026049,0,Grocery,King Crab
6888,383,200,Rural,47.3475782,13.2026049,0,Home Goods,Tape
6889,383,200,Rural,47.3475782,13.2026049,0,Home Goods,Glue
6890,383,200,Rural,47.3475782,13.2026049,0,Home Goods,Nails
6891,383,200,Rural,47.3475782,13.2026049,0,Home Goods,Bracket
6892,383,200,Rural,47.3475782,13.2026049,0,Home Goods,Brush
6893,383,200,Rural,47.3475782,13.2026049,0,Home Goods,Paint
6894,384,201,Rural,48.5535109,15.068093635109,0,Electronics,Power Cord
6895,384,201,Rural,48.5535109,15.068093635109,0,Electronics,Phone Charger
6896,384,201,Rural,48.5535109,15.068093635109,0,Electronics,Ear Buds
6897,384,201,Rural,48.5535109,15.068093635109,0,Electronics,Mouse
6898,384,201,Rural,48.5535109,15.068093635109,0,Electronics,Keyboard
6899,384,201,Rural,48.5535109,15.068093635109,0,Grocery,Milk
6900,384,201,Rural,48.5535109,15.068093635109,0,Grocery,Eggs
6901,384,201,Rural,48.5535109,15.068093635109,0,Grocery,Cereal
6902,384,201,Rural,48.5535109,15.068093635109,0,Grocery,Shrimp
6903,384,201,Rural,48.5535109,15.068093635109,0,Grocery,Noodles
6904,384,201,Rural,48.5535109,15.068093635109,0,Grocery,Steak
6905,384,201,Rural,48.5535109,15.068093635109,0,Grocery,King Crab
6906,384,201,Rural,48.5535109,15.068093635109,0,Home Goods,Tape
6907,384,201,Rural,48.5535109,15.068093635109,0,Home Goods,Glue
6908,384,201,Rural,48.5535109,15.068093635109,0,Home Goods,Nails
6909,384,201,Rural,48.5535109,15.068093635109,0,Home Goods,Bracket
6910,384,201,Rural,48.5535109,15.068093635109,0,Home Goods,Brush
6911,384,201,Rural,48.5535109,15.068093635109,0,Home Goods,Paint
6912,385,85,Urban,56.52891025,8.302984149618574,2,Electronics,Power Cord
6913,385,85,Urban,56.52891025,8.302984149618574,2,Electronics,Phone Charger
6914,385,85,Urban,56.52891025,8.302984149618574,2,Electronics,Ear Buds
6915,385,85,Urban,56.52891025,8.302984149618574,2,Electronics,Mouse
6916,385,85,Urban,56.52891025,8.302984149618574,2,Electronics,Keyboard
6917,385,85,Urban,56.52891025,8.302984149618574,2,Grocery,Milk
6918,385,85,Urban,56.52891025,8.302984149618574,2,Grocery,Eggs
6919,385,85,Urban,56.52891025,8.302984149618574,2,Grocery,Cereal
6920,385,85,Urban,56.52891025,8.302984149618574,2,Grocery,Shrimp
6921,385,85,Urban,56.52891025,8.302984149618574,2,Grocery,Noodles
6922,385,85,Urban,56.52891025,8.302984149618574,2,Grocery,Steak
6923,385,85,Urban,56.52891025,8.302984149618574,2,Grocery,King Crab
6924,385,85,Urban,56.52891025,8.302984149618574,2,Home Goods,Tape
6925,385,85,Urban,56.52891025,8.302984149618574,2,Home Goods,Glue
6926,385,85,Urban,56.52891025,8.302984149618574,2,Home Goods,Nails
6927,385,85,Urban,56.52891025,8.302984149618574,2,Home Goods,Bracket
6928,385,85,Urban,56.52891025,8.302984149618574,2,Home Goods,Brush
6929,385,85,Urban,56.52891025,8.302984149618574,2,Home Goods,Paint
6930,386,202,Rural,47.8331414999999,13.184106133344,0,Electronics,Power Cord
6931,386,202,Rural,47.8331414999999,13.184106133344,0,Electronics,Phone Charger
6932,386,202,Rural,47.8331414999999,13.184106133344,0,Electronics,Ear Buds
6933,386,202,Rural,47.8331414999999,13.184106133344,0,Electronics,Mouse
6934,386,202,Rural,47.8331414999999,13.184106133344,0,Electronics,Keyboard
6935,386,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Milk
6936,386,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Eggs
6937,386,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Cereal
6938,386,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Shrimp
6939,386,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Noodles
6940,386,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Steak
6941,386,202,Rural,47.8331414999999,13.184106133344,0,Grocery,King Crab
6942,386,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Tape
6943,386,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Glue
6944,386,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Nails
6945,386,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Bracket
6946,386,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Brush
6947,386,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Paint
6948,387,202,Rural,47.8331414999999,13.184106133344,0,Electronics,Power Cord
6949,387,202,Rural,47.8331414999999,13.184106133344,0,Electronics,Phone Charger
6950,387,202,Rural,47.8331414999999,13.184106133344,0,Electronics,Ear Buds
6951,387,202,Rural,47.8331414999999,13.184106133344,0,Electronics,Mouse
6952,387,202,Rural,47.8331414999999,13.184106133344,0,Electronics,Keyboard
6953,387,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Milk
6954,387,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Eggs
6955,387,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Cereal
6956,387,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Shrimp
6957,387,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Noodles
6958,387,202,Rural,47.8331414999999,13.184106133344,0,Grocery,Steak
6959,387,202,Rural,47.8331414999999,13.184106133344,0,Grocery,King Crab
6960,387,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Tape
6961,387,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Glue
6962,387,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Nails
6963,387,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Bracket
6964,387,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Brush
6965,387,202,Rural,47.8331414999999,13.184106133344,0,Home Goods,Paint
6966,388,203,Urban,49.9511458,15.7947559,0,Electronics,Power Cord
6967,388,203,Urban,49.9511458,15.7947559,0,Electronics,Phone Charger
6968,388,203,Urban,49.9511458,15.7947559,0,Electronics,Ear Buds
6969,388,203,Urban,49.9511458,15.7947559,0,Electronics,Mouse
6970,388,203,Urban,49.9511458,15.7947559,0,Electronics,Keyboard
6971,388,203,Urban,49.9511458,15.7947559,0,Grocery,Milk
6972,388,203,Urban,49.9511458,15.7947559,0,Grocery,Eggs
6973,388,203,Urban,49.9511458,15.7947559,0,Grocery,Cereal
6974,388,203,Urban,49.9511458,15.7947559,0,Grocery,Shrimp
6975,388,203,Urban,49.9511458,15.7947559,0,Grocery,Noodles
6976,388,203,Urban,49.9511458,15.7947559,0,Grocery,Steak
6977,388,203,Urban,49.9511458,15.7947559,0,Grocery,King Crab
6978,388,203,Urban,49.9511458,15.7947559,0,Home Goods,Tape
6979,388,203,Urban,49.9511458,15.7947559,0,Home Goods,Glue
6980,388,203,Urban,49.9511458,15.7947559,0,Home Goods,Nails
6981,388,203,Urban,49.9511458,15.7947559,0,Home Goods,Bracket
6982,388,203,Urban,49.9511458,15.7947559,0,Home Goods,Brush
6983,388,203,Urban,49.9511458,15.7947559,0,Home Goods,Paint
6984,389,204,Urban,56.4511784,10.60868882625472,2,Electronics,Power Cord
6985,389,204,Urban,56.4511784,10.60868882625472,2,Electronics,Phone Charger
6986,389,204,Urban,56.4511784,10.60868882625472,2,Electronics,Ear Buds
6987,389,204,Urban,56.4511784,10.60868882625472,2,Electronics,Mouse
6988,389,204,Urban,56.4511784,10.60868882625472,2,Electronics,Keyboard
6989,389,204,Urban,56.4511784,10.60868882625472,2,Grocery,Milk
6990,389,204,Urban,56.4511784,10.60868882625472,2,Grocery,Eggs
6991,389,204,Urban,56.4511784,10.60868882625472,2,Grocery,Cereal
6992,389,204,Urban,56.4511784,10.60868882625472,2,Grocery,Shrimp
6993,389,204,Urban,56.4511784,10.60868882625472,2,Grocery,Noodles
6994,389,204,Urban,56.4511784,10.60868882625472,2,Grocery,Steak
6995,389,204,Urban,56.4511784,10.60868882625472,2,Grocery,King Crab
6996,389,204,Urban,56.4511784,10.60868882625472,2,Home Goods,Tape
6997,389,204,Urban,56.4511784,10.60868882625472,2,Home Goods,Glue
6998,389,204,Urban,56.4511784,10.60868882625472,2,Home Goods,Nails
6999,389,204,Urban,56.4511784,10.60868882625472,2,Home Goods,Bracket
7000,389,204,Urban,56.4511784,10.60868882625472,2,Home Goods,Brush
7001,389,204,Urban,56.4511784,10.60868882625472,2,Home Goods,Paint
7002,390,205,Urban,56.53576935,10.00220641855443,2,Electronics,Power Cord
7003,390,205,Urban,56.53576935,10.00220641855443,2,Electronics,Phone Charger
7004,390,205,Urban,56.53576935,10.00220641855443,2,Electronics,Ear Buds
7005,390,205,Urban,56.53576935,10.00220641855443,2,Electronics,Mouse
7006,390,205,Urban,56.53576935,10.00220641855443,2,Electronics,Keyboard
7007,390,205,Urban,56.53576935,10.00220641855443,2,Grocery,Milk
7008,390,205,Urban,56.53576935,10.00220641855443,2,Grocery,Eggs
7009,390,205,Urban,56.53576935,10.00220641855443,2,Grocery,Cereal
7010,390,205,Urban,56.53576935,10.00220641855443,2,Grocery,Shrimp
7011,390,205,Urban,56.53576935,10.00220641855443,2,Grocery,Noodles
7012,390,205,Urban,56.53576935,10.00220641855443,2,Grocery,Steak
7013,390,205,Urban,56.53576935,10.00220641855443,2,Grocery,King Crab
7014,390,205,Urban,56.53576935,10.00220641855443,2,Home Goods,Tape
7015,390,205,Urban,56.53576935,10.00220641855443,2,Home Goods,Glue
7016,390,205,Urban,56.53576935,10.00220641855443,2,Home Goods,Nails
7017,390,205,Urban,56.53576935,10.00220641855443,2,Home Goods,Bracket
7018,390,205,Urban,56.53576935,10.00220641855443,2,Home Goods,Brush
7019,390,205,Urban,56.53576935,10.00220641855443,2,Home Goods,Paint
7020,391,206,Urban,47.5070965,14.212568375549,0,Electronics,Power Cord
7021,391,206,Urban,47.5070965,14.212568375549,0,Electronics,Phone Charger
7022,391,206,Urban,47.5070965,14.212568375549,0,Electronics,Ear Buds
7023,391,206,Urban,47.5070965,14.212568375549,0,Electronics,Mouse
7024,391,206,Urban,47.5070965,14.212568375549,0,Electronics,Keyboard
7025,391,206,Urban,47.5070965,14.212568375549,0,Grocery,Milk
7026,391,206,Urban,47.5070965,14.212568375549,0,Grocery,Eggs
7027,391,206,Urban,47.5070965,14.212568375549,0,Grocery,Cereal
7028,391,206,Urban,47.5070965,14.212568375549,0,Grocery,Shrimp
7029,391,206,Urban,47.5070965,14.212568375549,0,Grocery,Noodles
7030,391,206,Urban,47.5070965,14.212568375549,0,Grocery,Steak
7031,391,206,Urban,47.5070965,14.212568375549,0,Grocery,King Crab
7032,391,206,Urban,47.5070965,14.212568375549,0,Home Goods,Tape
7033,391,206,Urban,47.5070965,14.212568375549,0,Home Goods,Glue
7034,391,206,Urban,47.5070965,14.212568375549,0,Home Goods,Nails
7035,391,206,Urban,47.5070965,14.212568375549,0,Home Goods,Bracket
7036,391,206,Urban,47.5070965,14.212568375549,0,Home Goods,Brush
7037,391,206,Urban,47.5070965,14.212568375549,0,Home Goods,Paint
7038,392,74,Urban,49.2662501,13.91370160534412,0,Electronics,Power Cord
7039,392,74,Urban,49.2662501,13.91370160534412,0,Electronics,Phone Charger
7040,392,74,Urban,49.2662501,13.91370160534412,0,Electronics,Ear Buds
7041,392,74,Urban,49.2662501,13.91370160534412,0,Electronics,Mouse
7042,392,74,Urban,49.2662501,13.91370160534412,0,Electronics,Keyboard
7043,392,74,Urban,49.2662501,13.91370160534412,0,Grocery,Milk
7044,392,74,Urban,49.2662501,13.91370160534412,0,Grocery,Eggs
7045,392,74,Urban,49.2662501,13.91370160534412,0,Grocery,Cereal
7046,392,74,Urban,49.2662501,13.91370160534412,0,Grocery,Shrimp
7047,392,74,Urban,49.2662501,13.91370160534412,0,Grocery,Noodles
7048,392,74,Urban,49.2662501,13.91370160534412,0,Grocery,Steak
7049,392,74,Urban,49.2662501,13.91370160534412,0,Grocery,King Crab
7050,392,74,Urban,49.2662501,13.91370160534412,0,Home Goods,Tape
7051,392,74,Urban,49.2662501,13.91370160534412,0,Home Goods,Glue
7052,392,74,Urban,49.2662501,13.91370160534412,0,Home Goods,Nails
7053,392,74,Urban,49.2662501,13.91370160534412,0,Home Goods,Bracket
7054,392,74,Urban,49.2662501,13.91370160534412,0,Home Goods,Brush
7055,392,74,Urban,49.2662501,13.91370160534412,0,Home Goods,Paint
7056,393,203,Urban,49.9511458,15.7947559,0,Electronics,Power Cord
7057,393,203,Urban,49.9511458,15.7947559,0,Electronics,Phone Charger
7058,393,203,Urban,49.9511458,15.7947559,0,Electronics,Ear Buds
7059,393,203,Urban,49.9511458,15.7947559,0,Electronics,Mouse
7060,393,203,Urban,49.9511458,15.7947559,0,Electronics,Keyboard
7061,393,203,Urban,49.9511458,15.7947559,0,Grocery,Milk
7062,393,203,Urban,49.9511458,15.7947559,0,Grocery,Eggs
7063,393,203,Urban,49.9511458,15.7947559,0,Grocery,Cereal
7064,393,203,Urban,49.9511458,15.7947559,0,Grocery,Shrimp
7065,393,203,Urban,49.9511458,15.7947559,0,Grocery,Noodles
7066,393,203,Urban,49.9511458,15.7947559,0,Grocery,Steak
7067,393,203,Urban,49.9511458,15.7947559,0,Grocery,King Crab
7068,393,203,Urban,49.9511458,15.7947559,0,Home Goods,Tape
7069,393,203,Urban,49.9511458,15.7947559,0,Home Goods,Glue
7070,393,203,Urban,49.9511458,15.7947559,0,Home Goods,Nails
7071,393,203,Urban,49.9511458,15.7947559,0,Home Goods,Bracket
7072,393,203,Urban,49.9511458,15.7947559,0,Home Goods,Brush
7073,393,203,Urban,49.9511458,15.7947559,0,Home Goods,Paint
7074,394,203,Urban,49.9511458,15.7947559,0,Electronics,Power Cord
7075,394,203,Urban,49.9511458,15.7947559,0,Electronics,Phone Charger
7076,394,203,Urban,49.9511458,15.7947559,0,Electronics,Ear Buds
7077,394,203,Urban,49.9511458,15.7947559,0,Electronics,Mouse
7078,394,203,Urban,49.9511458,15.7947559,0,Electronics,Keyboard
7079,394,203,Urban,49.9511458,15.7947559,0,Grocery,Milk
7080,394,203,Urban,49.9511458,15.7947559,0,Grocery,Eggs
7081,394,203,Urban,49.9511458,15.7947559,0,Grocery,Cereal
7082,394,203,Urban,49.9511458,15.7947559,0,Grocery,Shrimp
7083,394,203,Urban,49.9511458,15.7947559,0,Grocery,Noodles
7084,394,203,Urban,49.9511458,15.7947559,0,Grocery,Steak
7085,394,203,Urban,49.9511458,15.7947559,0,Grocery,King Crab
7086,394,203,Urban,49.9511458,15.7947559,0,Home Goods,Tape
7087,394,203,Urban,49.9511458,15.7947559,0,Home Goods,Glue
7088,394,203,Urban,49.9511458,15.7947559,0,Home Goods,Nails
7089,394,203,Urban,49.9511458,15.7947559,0,Home Goods,Bracket
7090,394,203,Urban,49.9511458,15.7947559,0,Home Goods,Brush
7091,394,203,Urban,49.9511458,15.7947559,0,Home Goods,Paint
7092,395,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Power Cord
7093,395,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Phone Charger
7094,395,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Ear Buds
7095,395,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Mouse
7096,395,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Keyboard
7097,395,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Milk
7098,395,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Eggs
7099,395,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Cereal
7100,395,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Shrimp
7101,395,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Noodles
7102,395,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Steak
7103,395,207,Rural,47.8331414999999,13.184106133344,0,Grocery,King Crab
7104,395,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Tape
7105,395,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Glue
7106,395,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Nails
7107,395,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Bracket
7108,395,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Brush
7109,395,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Paint
7110,396,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Power Cord
7111,396,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Phone Charger
7112,396,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Ear Buds
7113,396,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Mouse
7114,396,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Keyboard
7115,396,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Milk
7116,396,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Eggs
7117,396,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Cereal
7118,396,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Shrimp
7119,396,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Noodles
7120,396,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Steak
7121,396,207,Rural,47.8331414999999,13.184106133344,0,Grocery,King Crab
7122,396,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Tape
7123,396,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Glue
7124,396,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Nails
7125,396,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Bracket
7126,396,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Brush
7127,396,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Paint
7128,397,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Power Cord
7129,397,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Phone Charger
7130,397,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Ear Buds
7131,397,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Mouse
7132,397,207,Rural,47.8331414999999,13.184106133344,0,Electronics,Keyboard
7133,397,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Milk
7134,397,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Eggs
7135,397,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Cereal
7136,397,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Shrimp
7137,397,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Noodles
7138,397,207,Rural,47.8331414999999,13.184106133344,0,Grocery,Steak
7139,397,207,Rural,47.8331414999999,13.184106133344,0,Grocery,King Crab
7140,397,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Tape
7141,397,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Glue
7142,397,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Nails
7143,397,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Bracket
7144,397,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Brush
7145,397,207,Rural,47.8331414999999,13.184106133344,0,Home Goods,Paint
7146,398,74,Rural,50.3572914,13.7969195,0,Electronics,Power Cord
7147,398,74,Rural,50.3572914,13.7969195,0,Electronics,Phone Charger
7148,398,74,Rural,50.3572914,13.7969195,0,Electronics,Ear Buds
7149,398,74,Rural,50.3572914,13.7969195,0,Electronics,Mouse
7150,398,74,Rural,50.3572914,13.7969195,0,Electronics,Keyboard
7151,398,74,Rural,50.3572914,13.7969195,0,Grocery,Milk
7152,398,74,Rural,50.3572914,13.7969195,0,Grocery,Eggs
7153,398,74,Rural,50.3572914,13.7969195,0,Grocery,Cereal
7154,398,74,Rural,50.3572914,13.7969195,0,Grocery,Shrimp
7155,398,74,Rural,50.3572914,13.7969195,0,Grocery,Noodles
7156,398,74,Rural,50.3572914,13.7969195,0,Grocery,Steak
7157,398,74,Rural,50.3572914,13.7969195,0,Grocery,King Crab
7158,398,74,Rural,50.3572914,13.7969195,0,Home Goods,Tape
7159,398,74,Rural,50.3572914,13.7969195,0,Home Goods,Glue
7160,398,74,Rural,50.3572914,13.7969195,0,Home Goods,Nails
7161,398,74,Rural,50.3572914,13.7969195,0,Home Goods,Bracket
7162,398,74,Rural,50.3572914,13.7969195,0,Home Goods,Brush
7163,398,74,Rural,50.3572914,13.7969195,0,Home Goods,Paint
7164,399,74,Urban,56.45089400000001,9.382773996723492,2,Electronics,Power Cord
7165,399,74,Urban,56.45089400000001,9.382773996723492,2,Electronics,Phone Charger
7166,399,74,Urban,56.45089400000001,9.382773996723492,2,Electronics,Ear Buds
7167,399,74,Urban,56.45089400000001,9.382773996723492,2,Electronics,Mouse
7168,399,74,Urban,56.45089400000001,9.382773996723492,2,Electronics,Keyboard
7169,399,74,Urban,56.45089400000001,9.382773996723492,2,Grocery,Milk
7170,399,74,Urban,56.45089400000001,9.382773996723492,2,Grocery,Eggs
7171,399,74,Urban,56.45089400000001,9.382773996723492,2,Grocery,Cereal
7172,399,74,Urban,56.45089400000001,9.382773996723492,2,Grocery,Shrimp
7173,399,74,Urban,56.45089400000001,9.382773996723492,2,Grocery,Noodles
7174,399,74,Urban,56.45089400000001,9.382773996723492,2,Grocery,Steak
7175,399,74,Urban,56.45089400000001,9.382773996723492,2,Grocery,King Crab
7176,399,74,Urban,56.45089400000001,9.382773996723492,2,Home Goods,Tape
7177,399,74,Urban,56.45089400000001,9.382773996723492,2,Home Goods,Glue
7178,399,74,Urban,56.45089400000001,9.382773996723492,2,Home Goods,Nails
7179,399,74,Urban,56.45089400000001,9.382773996723492,2,Home Goods,Bracket
7180,399,74,Urban,56.45089400000001,9.382773996723492,2,Home Goods,Brush
7181,399,74,Urban,56.45089400000001,9.382773996723492,2,Home Goods,Paint
7182,400,205,Urban,56.53576935,10.00220641855443,2,Electronics,Power Cord
7183,400,205,Urban,56.53576935,10.00220641855443,2,Electronics,Phone Charger
7184,400,205,Urban,56.53576935,10.00220641855443,2,Electronics,Ear Buds
7185,400,205,Urban,56.53576935,10.00220641855443,2,Electronics,Mouse
7186,400,205,Urban,56.53576935,10.00220641855443,2,Electronics,Keyboard
7187,400,205,Urban,56.53576935,10.00220641855443,2,Grocery,Milk
7188,400,205,Urban,56.53576935,10.00220641855443,2,Grocery,Eggs
7189,400,205,Urban,56.53576935,10.00220641855443,2,Grocery,Cereal
7190,400,205,Urban,56.53576935,10.00220641855443,2,Grocery,Shrimp
7191,400,205,Urban,56.53576935,10.00220641855443,2,Grocery,Noodles
7192,400,205,Urban,56.53576935,10.00220641855443,2,Grocery,Steak
